"ticket_id","customer_id","order_id","category","priority","status","created_at","resolved_at","ticket_text"
"TKT_002662","CUST_03779","ORD_013624","Billing","Medium","Resolved","2024-03-18T04:31:41","2024-03-19T07:31:41","I was not informed of the additional shipping charge applied to ORD_013624. The total was higher than shown at checkout."
"TKT_002663","CUST_01179","ORD_010665","Billing","Critical","Resolved","2024-04-27T01:36:31","2024-04-28T10:36:31","Please update my payment method on file — my card ending in XXXX has expired."
"TKT_002664","CUST_01083","ORD_017396","Delivery Issue","Low","Closed","2024-12-21T07:14:17","2024-12-24T14:14:17","I received a notification that ORD_017396 was out for delivery but it never arrived. This is the second time this has happened. This is quite urgent as I need it for a gift."
"TKT_002665","CUST_01355","ORD_032802","Delivery Issue","High","Resolved","2024-03-23T14:44:50","2024-03-24T10:44:50","I received a notification that ORD_032802 was out for delivery but it never arrived. This is the second time this has happened. Please resolve this as soon as possible."
"TKT_002666","CUST_00074","ORD_036149","Delivery Issue","High","Resolved","2024-09-07T02:28:12","2024-09-08T18:28:12","The tracking for ORD_036149 shows delivered but I was home all day and nothing arrived. My neighbour also confirms no package was left. I would appreciate a prompt response."
"TKT_002667","CUST_00009","ORD_014520","Returns & Refunds","Critical","In Progress","2023-11-08T02:54:33","","My return for order ORD_014520 was received by you 9 days ago according to the tracking, but I haven't received my refund yet. I have all receipts and documentation ready to send."
"TKT_002668","CUST_03707","ORD_024045","Product Quality","High","Open","2023-05-31T21:16:17","","I've noticed a strong chemical smell from the item in order ORD_024045 that doesn't go away even after airing it out for several days. Please resolve this as soon as possible."
"TKT_002669","CUST_01044","ORD_043418","Billing","High","Closed","2023-11-03T18:42:59","2023-11-07T14:42:59","I was charged for order ORD_043418 but the payment should have been declined as I cancelled the order before it was processed."
"TKT_002670","CUST_04156","ORD_046250","Returns & Refunds","Low","Resolved","2024-07-23T21:17:20","2024-07-25T03:17:20","The return portal isn't accepting my order number ORD_046250. I've tried multiple times. Please process this manually. Please resolve this as soon as possible."
"TKT_002671","CUST_03941","ORD_005643","Delivery Issue","High","Closed","2024-06-29T11:38:41","2024-07-02T23:38:41","I urgently need order ORD_005643 for an event this weekend. Can you expedite shipping or arrange a same-day pickup? Please resolve this as soon as possible."
"TKT_002672","CUST_01367","ORD_038028","Delivery Issue","Low","Resolved","2023-10-09T03:13:46","2023-10-09T21:13:46","The estimated delivery for ORD_038028 was 5 days ago. I've contacted the courier but they keep redirecting me to you. Please resolve this as soon as possible."
"TKT_002673","CUST_04059","ORD_037742","Billing","Medium","Resolved","2024-11-24T16:41:41","2024-11-25T05:41:41","I was charged twice for order ORD_037742. Please check the transaction and process the duplicate charge refund immediately."
"TKT_002674","CUST_00954","ORD_029530","Returns & Refunds","Medium","Resolved","2024-08-21T05:40:21","2024-08-23T01:40:21","I was charged a return fee for order ORD_029530 but your website clearly states returns are free within 30 days. Please refund this charge. I have all receipts and documentation ready to send."
"TKT_002675","CUST_04062","ORD_020836","Product Quality","Medium","Resolved","2023-02-21T00:24:26","2023-02-21T09:24:26","I purchased ORD_020836 and the product stopped working after just 7 days. This is completely unacceptable for the price I paid."
"TKT_002676","CUST_00271","ORD_024350","Technical Support","Medium","Resolved","2024-06-16T10:30:23","2024-06-17T01:30:23","The website won't let me complete checkout. Every time I click confirm I get an error message. This is quite urgent as I need it for a gift."
"TKT_002677","CUST_03538","ORD_049337","Product Quality","Low","Resolved","2024-09-07T09:11:24","2024-09-08T23:11:24","I've noticed a strong chemical smell from the item in order ORD_049337 that doesn't go away even after airing it out for several days."
"TKT_002678","CUST_02011","ORD_037001","Delivery Issue","Medium","Resolved","2023-12-02T02:24:18","2023-12-02T15:24:18","The estimated delivery for ORD_037001 was 11 days ago. I've contacted the courier but they keep redirecting me to you. I would appreciate a prompt response."
"TKT_002679","CUST_00366","ORD_002366","Delivery Issue","Medium","Closed","2024-11-11T03:48:42","2024-11-13T14:48:42","My order ORD_002366 was supposed to arrive 6 days ago but I still haven't received it. The tracking number shows it's stuck in transit. I would appreciate a prompt response."
"TKT_002680","CUST_00550","ORD_046659","Delivery Issue","Low","Closed","2024-04-23T17:08:58","2024-04-25T06:08:58","The estimated delivery for ORD_046659 was 9 days ago. I've contacted the courier but they keep redirecting me to you. I am happy to provide any additional details you need."
"TKT_002681","CUST_03950","ORD_013663","Technical Support","Low","Resolved","2024-06-30T03:56:49","2024-07-02T03:56:49","I'm not receiving any order confirmation emails despite my email address being correct in my account settings."
"TKT_002682","CUST_04878","ORD_011245","Product Quality","High","Resolved","2023-09-30T18:51:13","2023-09-30T20:51:13","The item I received for order ORD_011245 doesn't match the description on the website. The colour is different and the build quality is much worse than expected."
"TKT_002683","CUST_01010","ORD_029637","Returns & Refunds","Medium","Resolved","2024-06-15T13:41:59","2024-06-16T05:41:59","I returned the item from ORD_029637 in perfect condition with original packaging but received a reduced refund without any explanation. I have all receipts and documentation ready to send."
"TKT_002684","CUST_02161","ORD_049729","Delivery Issue","High","Resolved","2024-08-19T11:31:45","2024-08-19T23:31:45","My delivery for ORD_049729 was left outside in the rain and the contents are damaged. I need a replacement or refund. I would appreciate a prompt response."
"TKT_002685","CUST_03628","ORD_047743","Product Quality","Low","Resolved","2024-04-14T14:25:53","2024-04-14T16:25:53","The product in order ORD_047743 is clearly a different model from what was advertised. The specifications are different."
"TKT_002686","CUST_03843","ORD_030301","Billing","Medium","Closed","2024-10-01T23:06:48","2024-10-04T21:06:48","I was not informed of the additional shipping charge applied to ORD_030301. The total was higher than shown at checkout. This is quite urgent as I need it for a gift."
"TKT_002687","CUST_00750","ORD_033701","Delivery Issue","High","Resolved","2024-09-18T06:44:27","2024-09-19T10:44:27","My delivery for ORD_033701 was left outside in the rain and the contents are damaged. I need a replacement or refund. I would appreciate a prompt response."
"TKT_002688","CUST_02625","ORD_046450","Returns & Refunds","Medium","Resolved","2024-09-19T12:33:32","2024-09-19T17:33:32","I've been waiting 8 days for my refund for order ORD_046450. My bank says there's no pending transaction from you. Please resolve this as soon as possible."
"TKT_002689","CUST_03770","ORD_016742","Billing","Low","Open","2024-11-19T13:11:48","","I have a promotional discount code that wasn't applied to my order ORD_016742. Please apply the discount retroactively. Please resolve this as soon as possible."
"TKT_002690","CUST_04235","ORD_027346","Delivery Issue","High","Resolved","2024-09-19T21:07:46","2024-09-20T17:07:46","Order ORD_027346 shows a delivery attempt was made but no card was left and I was home. Please reschedule the delivery or issue a refund."
"TKT_002691","CUST_02668","ORD_047835","Product Quality","Low","Resolved","2024-05-14T23:57:11","2024-05-15T19:57:11","The item in order ORD_047835 broke on first use. The quality control on this product seems very poor. I would appreciate a prompt response."
"TKT_002692","CUST_00355","ORD_002616","Product Quality","Medium","In Progress","2023-06-19T14:33:38","","The sizing for order ORD_002616 is wildly inaccurate compared to your size guide. The item is at least two sizes smaller than stated."
"TKT_002693","CUST_00264","ORD_005936","Billing","High","Resolved","2024-12-29T14:55:48","2024-12-29T23:55:48","I was charged twice for order ORD_005936. Please check the transaction and process the duplicate charge refund immediately. I am happy to provide any additional details you need."
"TKT_002694","CUST_03797","ORD_030890","Product Quality","Low","Resolved","2023-02-11T12:36:48","2023-02-12T17:36:48","My order ORD_030890 arrived with visible damage — it looks like it was dropped or mishandled during shipping. I have been a loyal customer for years and this is very disappointing."
"TKT_002695","CUST_01365","ORD_023256","Billing","High","In Progress","2023-05-15T21:38:27","","My loyalty points were not applied to order ORD_023256 despite being displayed in my cart at checkout."
"TKT_002696","CUST_04286","ORD_011787","Delivery Issue","Low","Closed","2022-12-03T05:26:44","2022-12-08T02:26:44","My delivery for ORD_011787 was left outside in the rain and the contents are damaged. I need a replacement or refund."
"TKT_002697","CUST_02852","ORD_043115","Delivery Issue","High","Closed","2023-10-11T11:10:27","2023-10-12T17:10:27","My order ORD_043115 was supposed to arrive 3 days ago but I still haven't received it. The tracking number shows it's stuck in transit. This is quite urgent as I need it for a gift."
"TKT_002698","CUST_02563","ORD_043996","Delivery Issue","Low","Resolved","2024-02-29T18:04:21","2024-03-01T01:04:21","The estimated delivery for ORD_043996 was 7 days ago. I've contacted the courier but they keep redirecting me to you. I would appreciate a prompt response."
"TKT_002699","CUST_03078","ORD_034229","Technical Support","Medium","In Progress","2022-10-24T13:23:30","","The website shows my last address is incorrect and I can't update it before my next delivery. This is quite urgent as I need it for a gift."
"TKT_002700","CUST_04275","ORD_030105","Product Quality","High","Resolved","2024-12-22T00:03:17","2024-12-22T13:03:17","The item I received for order ORD_030105 doesn't match the description on the website. The colour is different and the build quality is much worse than expected. This is quite urgent as I need it for a gift."
"TKT_002701","CUST_03779","ORD_005728","Delivery Issue","Medium","Resolved","2024-12-14T15:22:57","2024-12-16T06:22:57","The tracking for ORD_005728 shows delivered but I was home all day and nothing arrived. My neighbour also confirms no package was left. Please resolve this as soon as possible."
"TKT_002702","CUST_01077","ORD_007140","Delivery Issue","High","Open","2022-07-23T21:37:36","","I received a notification that ORD_007140 was out for delivery but it never arrived. This is the second time this has happened."
