"review_id","order_id","customer_id","product_id","product_name","category","store_region","rating","sentiment_label","review_date","review_text","verified_purchase"
"REV_004617","ORD_017600","CUST_02571","PRD_064","Succulent Grow Kit Complete Pro","Home & Garden","Veneto","3","Neutral","2023-01-16","Broke on first use — very poor quality materials. Mixed feelings about this one — pros and cons. It does what it says but nothing more.","True"
"REV_004618","ORD_007963","CUST_03121","PRD_056","Smart Bulb RGB Dimmable Classic","Electronics","Friuli-Venezia Giulia","4","Positive","2022-10-26","Really pleased with how ergonomic the design is. Five stars without hesitation. The companion app is intuitive and feature-rich. The display quality is outstanding — colours are vivid and sharp.","True"
"REV_004619","ORD_041135","CUST_02167","PRD_135","Tailored Blazer Modern Fit Classic","Clothing & Apparel","Online","4","Positive","2024-12-07","Love the sustainable materials used. The stitching is neat and everything looks well-made. Colours are exactly as shown in the photos. The fabric quality feels premium for the price.","True"
"REV_004620","ORD_023647","CUST_02363","PRD_188","Handheld Game Console Retro v2","Electronics","Piemonte","5","Positive","2023-08-09","Great seller — fast shipping and good communication. Really pleased with how ergonomic the design is. This is now my go-to brand for this type of product. Delivery was faster than expected — arrived the next day.","True"
"REV_004621","ORD_016000","CUST_00217","PRD_108","Stainless Steel Water Bottle 1L Plus","Home & Garden","Toscana","4","Positive","2023-09-11","Fast delivery to Firenze — arrived the next day. Very well packaged — no damage at all. Great seller — fast shipping and good communication. Very easy to clean and maintain. Will definitely be ordering again.","True"
"REV_004622","ORD_049867","CUST_04252","PRD_033","Floral Wrap Dress Elite","Clothing & Apparel","Calabria","4","Positive","2024-06-02","The zip and buttons feel sturdy, not cheap at all. Washes well and hasn't shrunk or faded at all. The stitching is neat and everything looks well-made. Would definitely recommend to friends and family.","True"
"REV_004623","ORD_015640","CUST_01906","PRD_148","Indoor Plant Pot Terracotta Mini","Home & Garden","Puglia","2","Negative","2023-06-23","Rust appeared within two weeks despite normal indoor use. It took over 10 days to arrive, which is unacceptable. Was left on the doorstep without any notification. Package was left outside in the rain.","True"
"REV_004624","ORD_025877","CUST_03636","PRD_141","Mechanical Pencil Digital Classic","Electronics","Campania","5","Positive","2023-01-18","Connects instantly via Bluetooth and holds the connection perfectly. Really pleased with how ergonomic the design is. The companion app is intuitive and feature-rich.","True"
"REV_004625","ORD_002778","CUST_00255","PRD_051","Air Quality Monitor Smart Mini","Electronics","Umbria","2","Negative","2023-12-21","Connection keeps dropping — really frustrating to use. Delivery driver left it with a neighbour without asking.","False"
"REV_004626","ORD_008222","CUST_01079","PRD_080","Dance Shoes Suede Sole v2","Clothing & Apparel","Umbria","3","Neutral","2023-11-03","Perfect fit — I ordered my usual size and it was spot on. Acceptable quality — meets the basic requirements. It does what it says but nothing more.","True"
"REV_004627","ORD_032891","CUST_02317","PRD_113","Organic Quinoa 1kg Lite","Food & Beverage","Lazio","4","Positive","2022-12-14","Great price for such a premium product. Exactly as described — no surprises.","False"
"REV_004628","ORD_006000","CUST_00788","PRD_112","Artisan Coffee Capsules 20-Pack Lite","Food & Beverage","Veneto","5","Positive","2022-10-08","My family loved it, even the picky eaters. Great price for such a premium product. The aroma is wonderful — fills the whole kitchen. Five stars without hesitation.","True"
"REV_004629","ORD_025619","CUST_04862","PRD_064","Succulent Grow Kit Complete Pro","Home & Garden","Sicilia","5","Positive","2022-02-03","Great seller — fast shipping and good communication. Great gift idea — my friend was thrilled with it. This is now my go-to brand for this type of product.","True"
"REV_004630","ORD_030082","CUST_00720","PRD_129","Headlamp LED 350 Lumens Lite","Sports & Outdoors","Puglia","4","Positive","2024-12-10","Really helped improve my training sessions. Durable construction — this is clearly built to last. Delivery was faster than expected — arrived the next day.","True"
"REV_004631","ORD_036218","CUST_01033","PRD_129","Headlamp LED 350 Lumens Lite","Sports & Outdoors","Umbria","5","Positive","2022-07-21","Waterproofing works perfectly — stayed dry in heavy rain. Adjustable settings make it suitable for all fitness levels. Really helped improve my training sessions.","True"
"REV_004632","ORD_037086","CUST_02336","PRD_040","Platform Sandals Summer Classic","Clothing & Apparel","Toscana","3","Neutral","2022-10-27","It gets the job done, but I've seen better. The fabric quality feels premium for the price. OK product overall — a few minor issues but nothing major.","True"
"REV_004633","ORD_007011","CUST_04416","PRD_128","High-Waist Yoga Pants Mini","Clothing & Apparel","Online","5","Positive","2024-06-07","The zip and buttons feel sturdy, not cheap at all. Will definitely be ordering again. This is now my go-to brand for this type of product. Great range of sizes available.","False"
"REV_004634","ORD_000798","CUST_00597","PRD_056","Smart Bulb RGB Dimmable Classic","Electronics","Online","3","Neutral","2024-03-09","Stopped working after just two weeks — very disappointing. Acceptable quality — meets the basic requirements.","True"
"REV_004635","ORD_015094","CUST_02815","PRD_066","Stainless Steel Water Bottle 1L Classic","Home & Garden","Online","4","Positive","2024-09-04","Great seller — fast shipping and good communication. Really well thought-out design with attention to detail. Customer service was helpful when I had a question. Delivery was faster than expected — arrived the next day.","True"
"REV_004636","ORD_017331","CUST_03877","PRD_038","Oat Milk Barista Edition 1L Elite","Food & Beverage","Online","3","Neutral","2024-10-29","Took a little longer than expected to arrive. A staple in my kitchen now — I buy this regularly. The product is decent for the price.","True"
"REV_004637","ORD_008325","CUST_04975","PRD_004","Mortar and Pestle Granite Mini","Home & Garden","Puglia","3","Neutral","2022-09-15","I'm on the fence — might try a different brand next time. Assembly was straightforward and took about 15 minutes.","True"
"REV_004638","ORD_043716","CUST_04921","PRD_060","Dash Camera 4K Dual Lens Elite","Electronics","Trentino-Alto Adige","4","Positive","2022-07-04","Charging speed is impressive — full charge in under an hour. Customer service was helpful when I had a question. Really pleased with how ergonomic the design is.","True"
"REV_004639","ORD_035355","CUST_02044","PRD_128","High-Waist Yoga Pants Mini","Clothing & Apparel","Online","4","Positive","2024-12-13","Washes well and hasn't shrunk or faded at all. Exactly as described — no surprises.","True"
"REV_004640","ORD_048500","CUST_04994","PRD_153","Multi-Port Fast Charger 65W","Electronics","Online","5","Positive","2022-11-06","Very well packaged — no damage at all. Sound quality is crystal clear, even at high volumes. Really pleased with how ergonomic the design is. Five stars without hesitation.","False"
"REV_004641","ORD_034940","CUST_03674","PRD_142","Stainless Steel Water Bottle 1L Pro","Home & Garden","Puglia","5","Positive","2024-01-21","Five stars without hesitation. Great gift idea — my friend was thrilled with it.","False"
"REV_004642","ORD_000336","CUST_02401","PRD_096","Curved Gaming Monitor 27"" Lite","Electronics","Friuli-Venezia Giulia","5","Positive","2024-09-04","The display quality is outstanding — colours are vivid and sharp. Very well packaged — no damage at all. Would definitely recommend to friends and family.","True"
"REV_004643","ORD_024323","CUST_02943","PRD_022","Mini Projector Portable v2","Electronics","Trentino-Alto Adige","1","Negative","2024-07-21","The battery drains incredibly quickly — barely lasts a few hours. The item arrived damaged — the packaging was completely crushed. The app crashes constantly and has never worked properly. It took over 10 days to arrive, which is unacceptable.","False"
"REV_004644","ORD_032545","CUST_02301","PRD_172","Extra Virgin Olive Oil DOP 500ml Elite","Food & Beverage","Campania","5","Positive","2023-06-15","Great seller — fast shipping and good communication. Customer service was helpful when I had a question. Freshness is evident from the moment you open the packaging.","True"
"REV_004645","ORD_029638","CUST_04522","PRD_171","Raw Wildflower Honey 400g","Food & Beverage","Online","1","Negative","2024-10-14","The portion size is much smaller than implied by the packaging. Was left on the doorstep without any notification.","True"
"REV_004646","ORD_039585","CUST_01444","PRD_138","Vegan Protein Shake Chocolate Mini","Food & Beverage","Marche","3","Neutral","2024-09-13","Mixed feelings about this one — pros and cons. The colour is slightly different from the photos. Customer service response was slow but eventually helpful.","True"
"REV_004647","ORD_011554","CUST_00225","PRD_082","Smart Bulb RGB Dimmable Pro","Electronics","Veneto","3","Neutral","2024-05-12","Stopped working after just two weeks — very disappointing. Some features are good, others are a bit disappointing. The size runs slightly larger than expected.","True"
"REV_004648","ORD_031986","CUST_04622","PRD_076","Relaxed Linen Shirt","Clothing & Apparel","Calabria","5","Positive","2022-10-01","Will definitely be ordering again. Perfect fit — I ordered my usual size and it was spot on. Great range of sizes available. The zip and buttons feel sturdy, not cheap at all.","True"
"REV_004649","ORD_020489","CUST_01534","PRD_011","Patterned Silk Scarf","Clothing & Apparel","Online","2","Negative","2023-07-02","Strong chemical smell that doesn't wash out. The zip broke after just three uses.","True"
"REV_004650","ORD_044511","CUST_02607","PRD_036","Recycled Fabric Backpack Pro","Clothing & Apparel","Puglia","5","Positive","2022-11-10","Ordered online and collected from the Lecce location — very smooth. The zip and buttons feel sturdy, not cheap at all. Would definitely recommend to friends and family. Washes well and hasn't shrunk or faded at all.","True"
"REV_004651","ORD_037110","CUST_01955","PRD_120","Freeze-Dried Fruit Mix 200g Classic","Food & Beverage","Umbria","5","Positive","2024-07-20","My family loved it, even the picky eaters. Really high quality ingredients — you can taste the difference. Exactly as described — no surprises. Perfect balance of sweet and savoury.","True"
"REV_004652","ORD_002486","CUST_02760","PRD_018","Stackable Kitchen Organiser Elite","Home & Garden","Online","4","Positive","2024-08-16","Great gift idea — my friend was thrilled with it. Exactly what I needed for organising my space.","True"
